interactorA,interactorB,interactorAType,interactorBType,layer,interactionType
scmh1,phc1,human,human,3,human-human
scmh1,phc3,human,human,3,human-human
scmh1,cbx4,human,human,3,human-human
scmh1,ubqln4,human,human,3,human-human
scmh1,magea12,human,human,3,human-human
scmh1,ubqln1,human,human,3,human-human
scmh1,cdc42,human,human,3,human-human
scmh1,zwint,human,human,3,human-human
scmh1,actbl2,human,human,3,human-human
scmh1,acta2,human,human,3,human-human
scmh1,pgk2,human,human,3,human-human
scmh1,gnb2,human,human,3,human-human
scmh1,hpcal4,human,human,3,human-human
scmh1,sfmbt1,human,human,3,human-human
scmh1,sfmbt2,human,human,3,human-human
slamf7,mak,human,human,3,human-human
slamf7,trib2,human,human,3,human-human
slamf7,clk3,human,human,3,human-human
slamf7,lemd3,human,human,3,human-human
slamf7,hus1,human,human,3,human-human
slamf7,apbb1,human,human,3,human-human
slamf7,tbc1d23,human,human,3,human-human
slamf7,ptcd2,human,human,3,human-human
slamf7,fbxo2,human,human,3,human-human
slamf7,nagpa,human,human,3,human-human
slamf7,yif1a,human,human,3,human-human
slamf7,lgals1,human,human,3,human-human
slamf7,daglb,human,human,3,human-human
slamf7,ctnna1,human,human,3,human-human
slamf7,ctnnb1,human,human,3,human-human
nicn1,c11orf49,human,human,3,human-human
nicn1,lrrc49,human,human,3,human-human
nicn1,ttll1,human,human,3,human-human
nicn1,tpgs1,human,human,3,human-human
nicn1,tpgs2,human,human,3,human-human
nicn1,kiaa1841,human,human,3,human-human
nicn1,tbc1d19,human,human,3,human-human
nicn1,smg8,human,human,3,human-human
nicn1,ubb,human,human,3,human-human
nicn1,ltn1,human,human,3,human-human
nicn1,pogz,human,human,3,human-human
nicn1,atp6v0d2,human,human,3,human-human
nicn1,p4ha3,human,human,3,human-human
nicn1,tent5b,human,human,3,human-human
nicn1,rusc1,human,human,3,human-human
nicn1,ttc9c,human,human,3,human-human
nicn1,tlx3,human,human,3,human-human
nicn1,nfkbid,human,human,3,human-human
nicn1,znf77,human,human,3,human-human
nicn1,trappc2,human,human,3,human-human
rfxap,rfx5,human,human,3,human-human
rfxap,rfxank,human,human,3,human-human
rfxap,hdac4,human,human,3,human-human
rfxap,mllt1,human,human,3,human-human
rfxap,ncl,human,human,3,human-human
rfxap,snu13,human,human,3,human-human
rfxap,eps8,human,human,3,human-human
rfxap,rev3l,human,human,3,human-human
rfxap,ankra2,human,human,3,human-human
rfxap,h3c12,human,human,3,human-human
rfxap,h4c15,human,human,3,human-human
rfxap,h2ac8,human,human,3,human-human
rfxap,h2bc9,human,human,3,human-human
rfxap,h2ac12,human,human,3,human-human
spats2l,csnk2a1,human,human,3,human-human
spats2l,fgl1,human,human,3,human-human
spats2l,ltbr,human,human,3,human-human
spats2l,ifi16,human,human,3,human-human
spats2l,rpgrip1l,human,human,3,human-human
spats2l,cep43,human,human,3,human-human
spats2l,rapgef1,human,human,3,human-human
spats2l,set,human,human,3,human-human
spats2l,hnrnpu,human,human,3,human-human
spats2l,plxna3,human,human,3,human-human
spats2l,atp5mk,human,human,3,human-human
spats2l,sgo2,human,human,3,human-human
spats2l,mcm2,human,human,3,human-human
spats2l,trim44,human,human,3,human-human
spats2l,ar,human,human,3,human-human
spats2l,cyld,human,human,3,human-human
spats2l,g3bp1,human,human,3,human-human
spats2l,esr2,human,human,3,human-human
spats2l,cgas,human,human,3,human-human
spats2l,h3c12,human,human,3,human-human
spats2l,canx,human,human,3,human-human
spats2l,fbl,human,human,3,human-human
spats2l,virma,human,human,3,human-human
spats2l,rc3h1,human,human,3,human-human
spats2l,dyrk1a,human,human,3,human-human
spats2l,wwp2,human,human,3,human-human
spats2l,obsl1,human,human,3,human-human
spats2l,fgfr1,human,human,3,human-human
spats2l,ap2a1,human,human,3,human-human
spats2l,esr1,human,human,3,human-human
spats2l,lsm14a,human,human,3,human-human
spats2l,mnda,human,human,3,human-human
spats2l,grsf1,human,human,3,human-human
spats2l,lrrc59,human,human,3,human-human
il32,zbtb16,human,human,3,human-human
il32,zfpm2,human,human,3,human-human
il32,c1qb,human,human,3,human-human
il32,nqo2,human,human,3,human-human
il32,kpna5,human,human,3,human-human
il32,hspa8,human,human,3,human-human
il32,tut1,human,human,3,human-human
il32,ndn,human,human,3,human-human
il32,snrnp70,human,human,3,human-human
il32,rpl4,human,human,3,human-human
il32,prkcd,human,human,3,human-human
il32,prkce,human,human,3,human-human
il32,bcl6,human,human,3,human-human
il32,vhl,human,human,3,human-human
il32,rhbdd2,human,human,3,human-human
evpl,ppl,human,human,3,human-human
evpl,plekha5,human,human,3,human-human
evpl,dsp,human,human,3,human-human
evpl,acin1,human,human,3,human-human
evpl,rpl27,human,human,3,human-human
evpl,krt14,human,human,3,human-human
evpl,slc25a17,human,human,3,human-human
evpl,susd3,human,human,3,human-human
evpl,ddx19b,human,human,3,human-human
evpl,zscan20,human,human,3,human-human
evpl,rbm24,human,human,3,human-human
evpl,cda,human,human,3,human-human
evpl,drosha,human,human,3,human-human
evpl,p4ha1,human,human,3,human-human
evpl,tsnax,human,human,3,human-human
evpl,cdh1,human,human,3,human-human
evpl,fcf1,human,human,3,human-human
evpl,cdk15,human,human,3,human-human
evpl,pde4dip,human,human,3,human-human
evpl,tbc1d22b,human,human,3,human-human
evpl,frmd1,human,human,3,human-human
evpl,ccnyl1,human,human,3,human-human
evpl,itga9,human,human,3,human-human
evpl,acad9,human,human,3,human-human
evpl,rptor,human,human,3,human-human
evpl,rnf123,human,human,3,human-human
evpl,dyrk1a,human,human,3,human-human
evpl,styxl1,human,human,3,human-human
evpl,fancd2,human,human,3,human-human
evpl,coro1c,human,human,3,human-human
bdkrb1,c1orf43,human,human,3,human-human
bdkrb1,dnajb1,human,human,3,human-human
bdkrb1,retreg1,human,human,3,human-human
bdkrb1,gabbr1,human,human,3,human-human
bdkrb1,grin1,human,human,3,human-human
bdkrb1,hhatl,human,human,3,human-human
bdkrb1,htt,human,human,3,human-human
bdkrb1,hilpda,human,human,3,human-human
bdkrb1,insig1,human,human,3,human-human
bdkrb1,cers1,human,human,3,human-human
bdkrb1,lrrc4c,human,human,3,human-human
bdkrb1,laptm4b,human,human,3,human-human
bdkrb1,mdc1,human,human,3,human-human
bdkrb1,mboat7,human,human,3,human-human
bdkrb1,nagpa,human,human,3,human-human
bdkrb1,ndfip1,human,human,3,human-human
bdkrb1,nf2,human,human,3,human-human
bdkrb1,nap1l4,human,human,3,human-human
bdkrb1,oaz2,human,human,3,human-human
bdkrb1,rae1,human,human,3,human-human
bdkrb1,rtn4,human,human,3,human-human
bdkrb1,slc25a28,human,human,3,human-human
bdkrb1,slc39a14,human,human,3,human-human
bdkrb1,slc44a2,human,human,3,human-human
bdkrb1,slc6a8,human,human,3,human-human
bdkrb1,trat1,human,human,3,human-human
bdkrb1,tmx2,human,human,3,human-human
bdkrb1,tram1l1,human,human,3,human-human
bdkrb1,tmem42,human,human,3,human-human
bdkrb1,uqcrc1,human,human,3,human-human
bdkrb1,znf22,human,human,3,human-human
bdkrb1,tp53,human,human,3,human-human
slc4a8,ca2,human,human,3,human-human
slc4a8,slc9a3r1,human,human,3,human-human
slc4a8,adck2,human,human,3,human-human
slc4a8,adcy3,human,human,3,human-human
slc4a8,atp2a3,human,human,3,human-human
slc4a8,snx14,human,human,3,human-human
slc4a8,tmem63b,human,human,3,human-human
slc4a8,abcc4,human,human,3,human-human
slc4a8,c1orf43,human,human,3,human-human
slc4a8,pcnx3,human,human,3,human-human
slc4a8,slc12a6,human,human,3,human-human
slc4a8,ulbp2,human,human,3,human-human
slc4a8,ghdc,human,human,3,human-human
slc4a8,st7l,human,human,3,human-human
slc4a8,slc4a7,human,human,3,human-human
slc4a8,gnb2,human,human,3,human-human
slc4a8,atp13a2,human,human,3,human-human
slc4a8,emc7,human,human,3,human-human
slc4a8,tmx2,human,human,3,human-human
slc4a8,emc3,human,human,3,human-human
slc4a8,nras,human,human,3,human-human
slc4a8,atg9a,human,human,3,human-human
slc4a8,tmem63a,human,human,3,human-human
slc4a8,slc4a2,human,human,3,human-human
slc4a8,lclat1,human,human,3,human-human
slc4a8,srebf2,human,human,3,human-human
slc4a8,oma1,human,human,3,human-human
slc4a8,fyn,human,human,3,human-human
slc4a8,upf3b,human,human,3,human-human
slc4a8,gpr89a,human,human,3,human-human
slc4a8,kras,human,human,3,human-human
slc4a8,cct5,human,human,3,human-human
sgca,bgn,human,human,3,human-human
sgca,sgta,human,human,3,human-human
sgca,dad1,human,human,3,human-human
sgca,lemd3,human,human,3,human-human
sgca,ptpru,human,human,3,human-human
sgca,med23,human,human,3,human-human
sgca,fstl1,human,human,3,human-human
sgca,lemd2,human,human,3,human-human
sgca,slc25a17,human,human,3,human-human
sgca,gpr180,human,human,3,human-human
sgca,acp2,human,human,3,human-human
sgca,lgr4,human,human,3,human-human
sgca,sgtb,human,human,3,human-human
sgca,fn1,human,human,3,human-human
sgca,itgb1bp2,human,human,3,human-human
sgca,taf1,human,human,3,human-human
ss18l2,dlg3,human,human,3,human-human
ss18l2,cnot2,human,human,3,human-human
ss18l2,raf1,human,human,3,human-human
ss18l2,cbx4,human,human,3,human-human
ss18l2,rtel1,human,human,3,human-human
ss18l2,znfx1,human,human,3,human-human
ss18l2,slain2,human,human,3,human-human
ss18l2,tigd6,human,human,3,human-human
ss18l2,yy1ap1,human,human,3,human-human
ss18l2,h2ax,human,human,3,human-human
ss18l2,cramp1,human,human,3,human-human
ss18l2,fbxo7,human,human,3,human-human
ss18l2,dcaf15,human,human,3,human-human
ss18l2,h4c15,human,human,3,human-human
ss18l2,emc2,human,human,3,human-human
ss18l2,gng3,human,human,3,human-human
ss18l2,tmem17,human,human,3,human-human
ss18l2,lypd6,human,human,3,human-human
ss18l2,mbd5,human,human,3,human-human
slc34a2,nudcd1,human,human,3,human-human
slc34a2,pcdh10,human,human,3,human-human
slc34a2,krit1,human,human,3,human-human
slc34a2,endod1,human,human,3,human-human
slc34a2,zdhhc18,human,human,3,human-human
slc34a2,lmtk2,human,human,3,human-human
slc34a2,lingo2,human,human,3,human-human
slc34a2,atp6v0a1,human,human,3,human-human
slc34a2,lnpk,human,human,3,human-human
slc34a2,atp11c,human,human,3,human-human
slc34a2,atp6v0a2,human,human,3,human-human
slc34a2,syngr2,human,human,3,human-human
slc34a2,cacna2d1,human,human,3,human-human
slc34a2,slc30a7,human,human,3,human-human
slc34a2,tspo2,human,human,3,human-human
slc34a2,slc39a7,human,human,3,human-human
slc34a2,slc30a3,human,human,3,human-human
slc34a2,tmem128,human,human,3,human-human
slc34a2,erg28,human,human,3,human-human
slc34a2,aig1,human,human,3,human-human
slc34a2,tex264,human,human,3,human-human
slc34a2,slc35a1,human,human,3,human-human
slc34a2,tmem42,human,human,3,human-human
slc34a2,jagn1,human,human,3,human-human
slc34a2,trarg1,human,human,3,human-human
slc34a2,pnliprp1,human,human,3,human-human
slc34a2,guca2a,human,human,3,human-human
slc34a2,lhfpl5,human,human,3,human-human
slc34a2,tmem239,human,human,3,human-human
slc34a2,rtp2,human,human,3,human-human
slc34a2,pln,human,human,3,human-human
slc34a2,fxyd6,human,human,3,human-human
golga1,arl1,human,human,3,human-human
golga1,rab6a,human,human,3,human-human
golga1,svip,human,human,3,human-human
golga1,atxn10,human,human,3,human-human
golga1,atf4,human,human,3,human-human
golga1,vps52,human,human,3,human-human
golga1,tfip11,human,human,3,human-human
golga1,pdcl2,human,human,3,human-human
golga1,cep57l1,human,human,3,human-human
golga1,tdp1,human,human,3,human-human
golga1,pcna,human,human,3,human-human
golga1,tinf2,human,human,3,human-human
golga1,uba5,human,human,3,human-human
golga1,bag6,human,human,3,human-human
golga1,trim25,human,human,3,human-human
golga1,virma,human,human,3,human-human
golga1,lztr1,human,human,3,human-human
golga1,itfg1,human,human,3,human-human
golga1,lzts1,human,human,3,human-human
golga1,ppp1r13b,human,human,3,human-human
golga1,ube2i,human,human,3,human-human
golga1,zc2hc1c,human,human,3,human-human
golga1,exoc4,human,human,3,human-human
golga1,slain1,human,human,3,human-human
golga1,kifc3,human,human,3,human-human
golga1,tp53bp2,human,human,3,human-human
golga1,kiaa1328,human,human,3,human-human
golga1,hsf2bp,human,human,3,human-human
golga1,krt27,human,human,3,human-human
golga1,efhc2,human,human,3,human-human
golga1,prkar1b,human,human,3,human-human
golga1,znf774,human,human,3,human-human
nmur2,nmu,human,human,3,human-human
nmur2,tcf4,human,human,3,human-human
nmur2,traf2,human,human,3,human-human
nmur2,adamtsl4,human,human,3,human-human
nmur2,krtap13-1,human,human,3,human-human
nmur2,notch2nla,human,human,3,human-human
nmur2,taok2,human,human,3,human-human
nmur2,slc6a6,human,human,3,human-human
nmur2,slc12a6,human,human,3,human-human
nmur2,atp2b4,human,human,3,human-human
nmur2,tyw1,human,human,3,human-human
nmur2,tmem63a,human,human,3,human-human
nmur2,slc41a3,human,human,3,human-human
nmur2,adck2,human,human,3,human-human
nmur2,atp11c,human,human,3,human-human
nmur2,lrrc8e,human,human,3,human-human
nmur2,dnajc18,human,human,3,human-human
nmur2,slc12a9,human,human,3,human-human
nmur2,chpt1,human,human,3,human-human
nmur2,osbpl8,human,human,3,human-human
nmur2,pdzd8,human,human,3,human-human
nmur2,slc12a7,human,human,3,human-human
nmur2,ephx1,human,human,3,human-human
atg10,atg12,human,human,3,human-human
atg10,atg7,human,human,3,human-human
atg10,krt85,human,human,3,human-human
atg10,map1b,human,human,3,human-human
atg10,usp11,human,human,3,human-human
atg10,atg4b,human,human,3,human-human
atg10,atg3,human,human,3,human-human
atg10,usp7,human,human,3,human-human
atg10,hat1,human,human,3,human-human
atg10,rbbp7,human,human,3,human-human
atg10,adss2,human,human,3,human-human
atg10,ifnl2,human,human,3,human-human
atg10,irgm,human,human,3,human-human
atg10,atg5,human,human,3,human-human
filip1l,ltn1,human,human,3,human-human
filip1l,apex1,human,human,3,human-human
filip1l,smtn,human,human,3,human-human
filip1l,fbxl17,human,human,3,human-human
filip1l,plec,human,human,3,human-human
filip1l,pdia3,human,human,3,human-human
clrn1,zdhhc15,human,human,3,human-human
clrn1,tmem147,human,human,3,human-human
clrn1,unc50,human,human,3,human-human
clrn1,dram1,human,human,3,human-human
clrn1,nrm,human,human,3,human-human
clrn1,tmprss4,human,human,3,human-human
clrn1,tmem50b,human,human,3,human-human
clrn1,mgst3,human,human,3,human-human
clrn1,tmem140,human,human,3,human-human
clrn1,alg8,human,human,3,human-human
clrn1,cldn19,human,human,3,human-human
clrn1,itgam,human,human,3,human-human
clrn1,cant1,human,human,3,human-human
clrn1,c2cd2l,human,human,3,human-human
clrn1,fut9,human,human,3,human-human
clrn1,tmem31,human,human,3,human-human
clrn1,tmem86b,human,human,3,human-human
clrn1,tmie,human,human,3,human-human
clrn1,mfsd5,human,human,3,human-human
clrn1,bricd5,human,human,3,human-human
clrn1,tmem222,human,human,3,human-human
clrn1,tmppe,human,human,3,human-human
clrn1,tmem239,human,human,3,human-human
clrn1,slc34a3,human,human,3,human-human
clrn1,ctxn3,human,human,3,human-human
clrn1,fam24b,human,human,3,human-human
clrn1,sec22b,human,human,3,human-human
clrn1,ccl4l2,human,human,3,human-human
cdc37l1,elavl1,human,human,3,human-human
cdc37l1,hsp90aa1,human,human,3,human-human
cdc37l1,hsp90ab1,human,human,3,human-human
cdc37l1,hsp90b1,human,human,3,human-human
cdc37l1,niban1,human,human,3,human-human
cdc37l1,relch,human,human,3,human-human
cdc37l1,ubap1,human,human,3,human-human
cdc37l1,usp25,human,human,3,human-human
cdc37l1,ppp5c,human,human,3,human-human
cdc37l1,fkbp4,human,human,3,human-human
cdc37l1,tomm34,human,human,3,human-human
cdc37l1,usp19,human,human,3,human-human
cdc37l1,cdc37,human,human,3,human-human
cdc37l1,rps7,human,human,3,human-human
cdc37l1,stub1,human,human,3,human-human
cdc37l1,ttc4,human,human,3,human-human
cdc37l1,chordc1,human,human,3,human-human
cdc37l1,fkbp5,human,human,3,human-human
cdc37l1,glmn,human,human,3,human-human
cdc37l1,tmod4,human,human,3,human-human
cdc37l1,stip1,human,human,3,human-human
cdc37l1,xpo1,human,human,3,human-human
cdc37l1,fkbp6,human,human,3,human-human
cdc37l1,pttg1,human,human,3,human-human
cdc37l1,stk35,human,human,3,human-human
sec22c,fate1,human,human,3,human-human
sec22c,abat,human,human,3,human-human
sec22c,hk3,human,human,3,human-human
sec22c,acads,human,human,3,human-human
sec22c,serpina12,human,human,3,human-human
sec22c,polg2,human,human,3,human-human
sec22c,il1rn,human,human,3,human-human
sec22c,gja8,human,human,3,human-human
sec22c,zscan29,human,human,3,human-human
sec22c,lime1,human,human,3,human-human
s1pr1,htr1a,human,human,3,human-human
s1pr1,htr1d,human,human,3,human-human
s1pr1,cav1,human,human,3,human-human
s1pr1,pdgfrb,human,human,3,human-human
s1pr1,gnai3,human,human,3,human-human
s1pr1,gnai1,human,human,3,human-human
s1pr1,trip6,human,human,3,human-human
s1pr1,wwp2,human,human,3,human-human
s1pr1,cmss1,human,human,3,human-human
s1pr1,app,human,human,3,human-human
s1pr1,acp2,human,human,3,human-human
s1pr1,atp2b3,human,human,3,human-human
s1pr1,hk3,human,human,3,human-human
s1pr1,src,human,human,3,human-human
s1pr1,golph3l,human,human,3,human-human
s1pr1,gnaq,human,human,3,human-human
s1pr1,atp12a,human,human,3,human-human
s1pr1,cd47,human,human,3,human-human
s1pr1,arl10,human,human,3,human-human
s1pr1,gng5,human,human,3,human-human
s1pr1,hras,human,human,3,human-human
s1pr1,clec2d,human,human,3,human-human
s1pr1,rap2a,human,human,3,human-human
s1pr1,lmbr1,human,human,3,human-human
s1pr1,ttyh3,human,human,3,human-human
s1pr1,gna13,human,human,3,human-human
s1pr1,atp1a3,human,human,3,human-human
s1pr1,gprin1,human,human,3,human-human
s1pr1,potef,human,human,3,human-human
s1pr1,mcl1,human,human,3,human-human
s1pr1,il10ra,human,human,3,human-human
s1pr1,irf3,human,human,3,human-human
s1pr1,relb,human,human,3,human-human
qrich2,znrd2,human,human,3,human-human
qrich2,snai1,human,human,3,human-human
qrich2,mpdu1,human,human,3,human-human
qrich2,gapdh,human,human,3,human-human
qrich2,nup98,human,human,3,human-human
qrich2,pank2,human,human,3,human-human
qrich2,rnf123,human,human,3,human-human
krtap21-2,ntn4,human,human,3,human-human
krtap21-2,plscr4,human,human,3,human-human
krtap21-2,efemp1,human,human,3,human-human
krtap21-2,snrpc,human,human,3,human-human
krtap21-2,bex2,human,human,3,human-human
krtap21-2,rnf38,human,human,3,human-human
krtap21-2,spag8,human,human,3,human-human
krtap21-2,dmrtb1,human,human,3,human-human
krtap21-2,adamtsl4,human,human,3,human-human
krtap21-2,rnf44,human,human,3,human-human
krtap21-2,tcf7l2,human,human,3,human-human
krtap21-2,pou4f2,human,human,3,human-human
krtap21-2,ventx,human,human,3,human-human
krtap21-2,zic1,human,human,3,human-human
krtap21-2,smn2,human,human,3,human-human
krtap21-2,smarcc1,human,human,3,human-human
krtap21-2,gata2,human,human,3,human-human
krtap21-2,mkrn3,human,human,3,human-human
krtap21-2,lce5a,human,human,3,human-human
krtap21-2,clcnka,human,human,3,human-human
krtap21-2,foxd2,human,human,3,human-human
krtap21-2,lce1a,human,human,3,human-human
krtap21-2,lce2a,human,human,3,human-human
krtap21-2,fam221a,human,human,3,human-human
krtap21-2,krtap26-1,human,human,3,human-human
krtap21-2,prr13,human,human,3,human-human
krtap21-2,krtap10-1,human,human,3,human-human
krtap21-2,krtap12-2,human,human,3,human-human
krtap21-2,atxn1l,human,human,3,human-human
slc16a6,elavl1,human,human,3,human-human
slc16a6,aff1,human,human,3,human-human
slc16a6,cask,human,human,3,human-human
slc16a6,erc1,human,human,3,human-human
slc16a6,znf768,human,human,3,human-human
slc16a6,cep78,human,human,3,human-human
slc16a6,h1-5,human,human,3,human-human
gabra3,ubqln1,human,human,3,human-human
gabra3,ugt2b7,human,human,3,human-human
gabra3,sdcbp2,human,human,3,human-human
gabra3,egfr,human,human,3,human-human
gabra3,gabra5,human,human,3,human-human
gabra3,abca7,human,human,3,human-human
gabra3,sec11c,human,human,3,human-human
gabra3,tmem131,human,human,3,human-human
gabra3,glrb,human,human,3,human-human
gabra3,tusc3,human,human,3,human-human
gabra3,amigo1,human,human,3,human-human
gabra3,tmem59l,human,human,3,human-human
gabra3,ttc17,human,human,3,human-human
gabra3,eda,human,human,3,human-human
gabra3,pomt1,human,human,3,human-human
gabra3,spcs1,human,human,3,human-human
gabra3,wls,human,human,3,human-human
gabra3,alg9,human,human,3,human-human
gabra3,slc47a1,human,human,3,human-human
gabra3,hla-c,human,human,3,human-human
gabra3,gpaa1,human,human,3,human-human
pgm2l1,arfip1,human,human,3,human-human
pgm2l1,hspe1,human,human,3,human-human
pgm2l1,tpi1,human,human,3,human-human
pgm2l1,pitpnb,human,human,3,human-human
pgm2l1,kif22,human,human,3,human-human
pgm2l1,oaz1,human,human,3,human-human
pgm2l1,ska3,human,human,3,human-human
pgm2l1,plekha4,human,human,3,human-human
pgm2l1,npsr1,human,human,3,human-human
scml2,usp7,human,human,3,human-human
scml2,rnf2,human,human,3,human-human
scml2,phc2,human,human,3,human-human
scml2,lmna,human,human,3,human-human
scml2,hecw2,human,human,3,human-human
scml2,bag1,human,human,3,human-human
scml2,bmi1,human,human,3,human-human
scml2,cbx8,human,human,3,human-human
scml2,pou5f1,human,human,3,human-human
scml2,txnip,human,human,3,human-human
scml2,h4c15,human,human,3,human-human
scml2,h2bc3,human,human,3,human-human
scml2,h2ac8,human,human,3,human-human
scml2,cat,human,human,3,human-human
scml2,xrcc6,human,human,3,human-human
scml2,rhbdd1,human,human,3,human-human
scml2,rhbdf2,human,human,3,human-human
scml2,smarca4,human,human,3,human-human
scml2,h2ax,human,human,3,human-human
scml2,smarcb1,human,human,3,human-human
scml2,sycp3,human,human,3,human-human
scml2,rnf4,human,human,3,human-human
scml2,nck2,human,human,3,human-human
scml2,lnx1,human,human,3,human-human
scml2,cab39l,human,human,3,human-human
scml2,srgap2b,human,human,3,human-human
scml2,sfmbt2,human,human,3,human-human
scml2,plekha4,human,human,3,human-human
scml2,nsd2,human,human,3,human-human
scml2,esr1,human,human,3,human-human
dqx1,myo9a,human,human,3,human-human
dqx1,lrif1,human,human,3,human-human
dqx1,myo5c,human,human,3,human-human
dqx1,psmg4,human,human,3,human-human
dqx1,myo9b,human,human,3,human-human
dqx1,kif1a,human,human,3,human-human
dqx1,appbp2,human,human,3,human-human
dqx1,fbxo30,human,human,3,human-human
dqx1,per1,human,human,3,human-human
dqx1,peak1,human,human,3,human-human
dqx1,mto1,human,human,3,human-human
dqx1,rexo5,human,human,3,human-human
dqx1,ndufa3,human,human,3,human-human
dqx1,rnf123,human,human,3,human-human
dqx1,csk,human,human,3,human-human
znrf1,ube2d1,human,human,3,human-human
znrf1,ube2d2,human,human,3,human-human
znrf1,ube2d3,human,human,3,human-human
znrf1,ube2d4,human,human,3,human-human
znrf1,ube2e1,human,human,3,human-human
znrf1,ube2n,human,human,3,human-human
znrf1,ube2e3,human,human,3,human-human
znrf1,ube2v1,human,human,3,human-human
znrf1,ube2w,human,human,3,human-human
znrf1,ube2e2,human,human,3,human-human
znrf1,ube2v2,human,human,3,human-human
znrf1,znrf2,human,human,3,human-human
znrf1,ywhaq,human,human,3,human-human
znrf1,atp1a2,human,human,3,human-human
znrf1,cdc34,human,human,3,human-human
znrf1,atp1a1,human,human,3,human-human
znrf1,ubc,human,human,3,human-human
znrf1,nmt1,human,human,3,human-human
znrf1,nmt2,human,human,3,human-human
znrf1,tsen2,human,human,3,human-human
znrf1,bhmt,human,human,3,human-human
znrf1,tsen54,human,human,3,human-human
znrf1,fbxw5,human,human,3,human-human
znrf1,nceh1,human,human,3,human-human
znrf1,aars2,human,human,3,human-human
znrf1,glul,human,human,3,human-human
znrf1,esr2,human,human,3,human-human
znrf1,ubxn7,human,human,3,human-human
cd33,ptpn11,human,human,3,human-human
cd33,ptpn6,human,human,3,human-human
cd33,cbl,human,human,3,human-human
cd33,herc3,human,human,3,human-human
cd33,krt31,human,human,3,human-human
cd33,krt40,human,human,3,human-human
cd33,slc39a11,human,human,3,human-human
cd33,pex19,human,human,3,human-human
cd33,commd3,human,human,3,human-human
cd33,saal1,human,human,3,human-human
cd33,tnmd,human,human,3,human-human
cd33,thsd7a,human,human,3,human-human
cd33,scd,human,human,3,human-human
cd33,emd,human,human,3,human-human
cd33,cyb5b,human,human,3,human-human
cd33,c3orf52,human,human,3,human-human
cd33,ubiad1,human,human,3,human-human
cd33,tmem243,human,human,3,human-human
cd33,tmbim1,human,human,3,human-human
cd33,cxcl9,human,human,3,human-human
cd33,bmp10,human,human,3,human-human
cd33,tmem100,human,human,3,human-human
cd33,rprm,human,human,3,human-human
cd33,gimap5,human,human,3,human-human
cd33,krt35,human,human,3,human-human
polr3h,polr3d,human,human,3,human-human
polr3h,rae1,human,human,3,human-human
polr3h,polr3b,human,human,3,human-human
polr3h,polr3c,human,human,3,human-human
polr3h,polr3e,human,human,3,human-human
polr3h,polr3a,human,human,3,human-human
polr3h,polr2h,human,human,3,human-human
polr3h,polr3g,human,human,3,human-human
polr3h,pcbp2,human,human,3,human-human
polr3h,hspa5,human,human,3,human-human
polr3h,cdc42ep4,human,human,3,human-human
polr3h,ywhae,human,human,3,human-human
polr3h,crcp,human,human,3,human-human
polr3h,polr2e,human,human,3,human-human
polr3h,polr1c,human,human,3,human-human
polr3h,hmg20b,human,human,3,human-human
polr3h,gpn3,human,human,3,human-human
polr3h,cdk2,human,human,3,human-human
polr3h,polr3f,human,human,3,human-human
polr3h,polr2f,human,human,3,human-human
polr3h,polr3gl,human,human,3,human-human
polr3h,elavl2,human,human,3,human-human
polr3h,atpaf2,human,human,3,human-human
spdef,nkx3-1,human,human,3,human-human
spdef,ar,human,human,3,human-human
spdef,pcgf2,human,human,3,human-human
spdef,stk11,human,human,3,human-human
spdef,unc119,human,human,3,human-human
spdef,prdm16,human,human,3,human-human
spdef,myo5c,human,human,3,human-human
spdef,slc4a2,human,human,3,human-human
spdef,slc30a9,human,human,3,human-human
spdef,fastkd1,human,human,3,human-human
spdef,macir,human,human,3,human-human
spdef,srpk2,human,human,3,human-human
spdef,prmt8,human,human,3,human-human
spdef,esr2,human,human,3,human-human
spdef,tp63,human,human,3,human-human
spdef,csk,human,human,3,human-human
spdef,ttc23,human,human,3,human-human
spdef,enkd1,human,human,3,human-human
spdef,psma1,human,human,3,human-human
spdef,fam161b,human,human,3,human-human
spdef,cep57,human,human,3,human-human
spdef,snx20,human,human,3,human-human
spdef,cox5a,human,human,3,human-human
spdef,immp2l,human,human,3,human-human
spdef,stx16,human,human,3,human-human
spdef,anln,human,human,3,human-human
spdef,ect2,human,human,3,human-human
spdef,kif14,human,human,3,human-human
spdef,prc1,human,human,3,human-human
tmem186,zdhhc17,human,human,3,human-human
tmem186,tm4sf20,human,human,3,human-human
tmem186,tspan5,human,human,3,human-human
tmem186,tmem171,human,human,3,human-human
tmem186,slc39a4,human,human,3,human-human
tmem186,zdhhc7,human,human,3,human-human
tmem186,ergic3,human,human,3,human-human
tmem186,lpar1,human,human,3,human-human
tmem186,htr3c,human,human,3,human-human
tmem186,ecsit,human,human,3,human-human
tmem186,mppe1,human,human,3,human-human
tmem186,potee,human,human,3,human-human
tmem186,ippk,human,human,3,human-human
tmem186,sppl2b,human,human,3,human-human
tmem186,slc24a5,human,human,3,human-human
tmem186,fads3,human,human,3,human-human
tmem186,syp,human,human,3,human-human
tmem186,vipr2,human,human,3,human-human
tmem186,heatr3,human,human,3,human-human
tmem186,sdc2,human,human,3,human-human
tmem186,slc7a1,human,human,3,human-human
tmem186,tubgcp5,human,human,3,human-human
tmem186,ranbp6,human,human,3,human-human
tmem186,htr3a,human,human,3,human-human
